1554198437,CIaDA82ZcJoEWXXNNk,192.168.1.152,59295,192.168.1.190,53,udp,48116,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198452,CeMgvw25GXW8qhMe8l,192.168.1.152,47564,192.168.1.190,53,udp,24379,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198452,CeMgvw25GXW8qhMe8l,192.168.1.152,47564,192.168.1.190,53,udp,50500,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198467,Co7YBzUCW2yhto9H6,192.168.1.152,57301,192.168.1.190,53,udp,65007,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198467,Co7YBzUCW2yhto9H6,192.168.1.152,57301,192.168.1.190,53,udp,8677,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198482,C8oWaO1kAcWgVj7hbb,192.168.1.152,41702,192.168.1.190,53,udp,5751,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198482,C8oWaO1kAcWgVj7hbb,192.168.1.152,41702,192.168.1.190,53,udp,52843,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198478,CFYilW2ODJzNSVmtcb,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198479,CFYilW2ODJzNSVmtcb,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198482,CFYilW2ODJzNSVmtcb,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198497,C1LYVnP1eet1NJlo,192.168.1.152,50499,192.168.1.190,53,udp,63977,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198497,C1LYVnP1eet1NJlo,192.168.1.152,50499,192.168.1.190,53,udp,27896,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198512,CVJIjk3paUrmhWDWBf,192.168.1.152,54446,192.168.1.190,53,udp,19839,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198512,CVJIjk3paUrmhWDWBf,192.168.1.152,54446,192.168.1.190,53,udp,13165,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198521,C2GBxp2ORv7QvtLIG8,192.168.1.133,5353,224.0.0.251,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198527,CirhTOu0QDJzegHn4,192.168.1.152,49118,192.168.1.190,53,udp,15016,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198527,CirhTOu0QDJzegHn4,192.168.1.152,49118,192.168.1.190,53,udp,31429,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198542,CRlJkApl9ZDrBdNT9,192.168.1.152,59364,192.168.1.190,53,udp,58800,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198542,CRlJkApl9ZDrBdNT9,192.168.1.152,59364,192.168.1.190,53,udp,12198,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198557,CtItaq3C9Yo5sCW9th,192.168.1.152,44345,192.168.1.190,53,udp,44240,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198557,CtItaq3C9Yo5sCW9th,192.168.1.152,44345,192.168.1.190,53,udp,44230,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198572,C1bKbf2PKfsRATdRUg,192.168.1.152,37364,192.168.1.190,53,udp,55795,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198572,C1bKbf2PKfsRATdRUg,192.168.1.152,37364,192.168.1.190,53,udp,37859,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198587,C1uKLX2ngQ9TTKrwi2,192.168.1.152,59847,192.168.1.190,53,udp,47566,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198587,C1uKLX2ngQ9TTKrwi2,192.168.1.152,59847,192.168.1.190,53,udp,41409,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198602,Cfp5P330s2ghXEIFrb,192.168.1.152,37759,192.168.1.190,53,udp,48426,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198602,Cfp5P330s2ghXEIFrb,192.168.1.152,37759,192.168.1.190,53,udp,12854,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198609,Cs6dNwQzWHQTSoque,192.168.1.192,5353,224.0.0.251,5353,udp,0,-,_ipps._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198617,CR56rq2khEeQAGmisa,192.168.1.152,60484,192.168.1.190,53,udp,57700,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198617,CR56rq2khEeQAGmisa,192.168.1.152,60484,192.168.1.190,53,udp,49779,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198632,Ci8AvN3ed2HKKUc78l,192.168.1.152,54247,192.168.1.190,53,udp,26489,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198632,Ci8AvN3ed2HKKUc78l,192.168.1.152,54247,192.168.1.190,53,udp,16743,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198647,CmnLz62XELFbhsOhsc,192.168.1.152,54404,192.168.1.190,53,udp,25617,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198647,CmnLz62XELFbhsOhsc,192.168.1.152,54404,192.168.1.190,53,udp,38941,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198662,CEl71J3VtKKUiARqY6,192.168.1.152,56958,192.168.1.190,53,udp,9796,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198662,CEl71J3VtKKUiARqY6,192.168.1.152,56958,192.168.1.190,53,udp,48694,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198652,CwewxsS76rRRostT7,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198653,CwewxsS76rRRostT7,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198656,CwewxsS76rRRostT7,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198665,CwewxsS76rRRostT7,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198677,CBZKR6z4hReCxjyh,192.168.1.152,36421,192.168.1.190,53,udp,25547,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198677,CBZKR6z4hReCxjyh,192.168.1.152,36421,192.168.1.190,53,udp,46810,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198693,C34Lfq1r46jrRi2cGl,192.168.1.152,53168,192.168.1.190,53,udp,41604,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198693,C34Lfq1r46jrRi2cGl,192.168.1.152,53168,192.168.1.190,53,udp,27250,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198708,CuZkhw3TEqLAdnMrxf,192.168.1.152,48921,192.168.1.190,53,udp,14581,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198708,CuZkhw3TEqLAdnMrxf,192.168.1.152,48921,192.168.1.190,53,udp,51456,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198692,C0aot42PfEiPiXU0yd,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198695,C0aot42PfEiPiXU0yd,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_fb._tcp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198696,C0aot42PfEiPiXU0yd,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_fb._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198699,C0aot42PfEiPiXU0yd,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_fb._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198708,C0aot42PfEiPiXU0yd,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_fb._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198705,CnNwJm381MzkoFNe79,192.168.1.103,137,192.168.1.255,137,udp,34258,-,ISATAP,1,C_INTERNET,32,NB,-,-,F,F,T,F,1,-,-,F
1554198706,CnNwJm381MzkoFNe79,192.168.1.103,137,192.168.1.255,137,udp,34258,-,ISATAP,1,C_INTERNET,32,NB,-,-,F,F,T,F,1,-,-,F
1554198706,CnNwJm381MzkoFNe79,192.168.1.103,137,192.168.1.255,137,udp,34258,-,ISATAP,1,C_INTERNET,32,NB,-,-,F,F,T,F,1,-,-,F
1554198705,CnNwJm381MzkoFNe79,192.168.1.103,137,192.168.1.255,137,udp,34259,-,ISATAP,1,C_INTERNET,32,NB,-,-,F,F,T,F,1,-,-,F
1554198706,CnNwJm381MzkoFNe79,192.168.1.103,137,192.168.1.255,137,udp,34259,-,ISATAP,1,C_INTERNET,32,NB,-,-,F,F,T,F,1,-,-,F
1554198706,CnNwJm381MzkoFNe79,192.168.1.103,137,192.168.1.255,137,udp,34259,-,ISATAP,1,C_INTERNET,32,NB,-,-,F,F,T,F,1,-,-,F
1554198723,CtQ0tk4l2zGrlI9ty6,192.168.1.152,47355,192.168.1.190,53,udp,63339,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198723,CtQ0tk4l2zGrlI9ty6,192.168.1.152,47355,192.168.1.190,53,udp,64889,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198738,CsBdQV0ROg65OC7Nl,192.168.1.152,41403,192.168.1.190,53,udp,33954,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198738,CsBdQV0ROg65OC7Nl,192.168.1.152,41403,192.168.1.190,53,udp,16301,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198753,C28AGH2mCyJTjZVkh7,192.168.1.152,45175,192.168.1.190,53,udp,41536,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198753,C28AGH2mCyJTjZVkh7,192.168.1.152,45175,192.168.1.190,53,udp,25419,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198768,Cg1Phi1smAEHpm9Jh3,192.168.1.152,36325,192.168.1.190,53,udp,47166,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198768,Cg1Phi1smAEHpm9Jh3,192.168.1.152,36325,192.168.1.190,53,udp,30772,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198773,CVjHgd1rvtRwGaZcV2,192.168.1.250,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198783,CeB8mG3w04gIJyK0g2,192.168.1.152,36116,192.168.1.190,53,udp,53084,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198783,CeB8mG3w04gIJyK0g2,192.168.1.152,36116,192.168.1.190,53,udp,46988,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198806,CW82Cniec0G1mgbaf,192.168.1.46,5353,224.0.0.251,5353,udp,0,0.00777,desktop-uciie91.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"2405:6e00:10ce:2c00:f554:8774:9968:b60b,2405:6e00:10ce:2c00:bdb4:fa9:3095:7c49,fe80::f554:8774:9968:b60b,192.168.1.46","60.000000,60.000000,60.000000,60.000000",F
1554198798,CS9xub2o1eeiy7ITvg,192.168.1.152,41819,192.168.1.190,53,udp,61208,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198798,CS9xub2o1eeiy7ITvg,192.168.1.152,41819,192.168.1.190,53,udp,27660,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198813,Cp0MaJ1vrVSaXjRIxj,192.168.1.152,54049,192.168.1.190,53,udp,62912,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198813,Cp0MaJ1vrVSaXjRIxj,192.168.1.152,54049,192.168.1.190,53,udp,21174,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198828,Chqslr2Eg3LPzTBaq8,192.168.1.152,34917,192.168.1.190,53,udp,24450,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198828,Chqslr2Eg3LPzTBaq8,192.168.1.152,34917,192.168.1.190,53,udp,39029,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198843,CgBm3q2aFXxAZTua6j,192.168.1.152,47813,192.168.1.190,53,udp,61893,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198843,CgBm3q2aFXxAZTua6j,192.168.1.152,47813,192.168.1.190,53,udp,15035,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198841,CqbP5i4YOMXEu2TAR5,192.168.1.133,5353,224.0.0.251,5353,udp,3,-,_233637de._sub._googlecast._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198845,CqbP5i4YOMXEu2TAR5,192.168.1.133,5353,224.0.0.251,5353,udp,3,-,_233637de._sub._googlecast._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198858,CgCgUiulV6wsG8St,192.168.1.152,60261,192.168.1.190,53,udp,3673,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198858,CgCgUiulV6wsG8St,192.168.1.152,60261,192.168.1.190,53,udp,55144,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198873,CIjf6E4TDJWGAw32Tb,192.168.1.152,39524,192.168.1.190,53,udp,23305,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198873,CIjf6E4TDJWGAw32Tb,192.168.1.152,39524,192.168.1.190,53,udp,45361,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198875,CDPNSu3LyKeiDQ4Qr1,192.168.1.133,5353,224.0.0.251,5353,udp,4,-,_233637de._sub._googlecast._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198876,CDPNSu3LyKeiDQ4Qr1,192.168.1.133,5353,224.0.0.251,5353,udp,4,-,_233637de._sub._googlecast._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198888,CC6d3T3asSgWNdo5da,192.168.1.152,53933,192.168.1.190,53,udp,46340,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198888,CC6d3T3asSgWNdo5da,192.168.1.152,53933,192.168.1.190,53,udp,28179,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198899,CTq9kY2OCa5nwCjI0l,192.168.1.133,5353,224.0.0.251,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554198903,CMnvGw4OvCOJsfD1d5,192.168.1.152,43624,192.168.1.190,53,udp,33879,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198903,CMnvGw4OvCOJsfD1d5,192.168.1.152,43624,192.168.1.190,53,udp,28233,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198918,C1fx5B30WwHak2XcFi,192.168.1.152,56666,192.168.1.190,53,udp,39557,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198918,C1fx5B30WwHak2XcFi,192.168.1.152,56666,192.168.1.190,53,udp,8079,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198933,CKQJ7M1BQFG6FIxYd4,192.168.1.152,37497,192.168.1.190,53,udp,24237,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198933,CKQJ7M1BQFG6FIxYd4,192.168.1.152,37497,192.168.1.190,53,udp,41890,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198948,C3KFTK3hE3snIBuc8g,192.168.1.152,59535,192.168.1.190,53,udp,50908,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198948,C3KFTK3hE3snIBuc8g,192.168.1.152,59535,192.168.1.190,53,udp,1484,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198963,CZdirx34ye9J4uUhI5,192.168.1.152,51785,192.168.1.190,53,udp,12588,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198963,CZdirx34ye9J4uUhI5,192.168.1.152,51785,192.168.1.190,53,udp,59703,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198975,CLk11h1z1ZZqtpKB5k,192.168.1.46,5353,224.0.0.251,5353,udp,0,0.00808,desktop-uciie91.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"2405:6e00:10ce:2c00:f554:8774:9968:b60b,2405:6e00:10ce:2c00:bdb4:fa9:3095:7c49,fe80::f554:8774:9968:b60b,192.168.1.46","60.000000,60.000000,60.000000,60.000000",F
1554198978,CAnh4E1qOuLkoCVav8,192.168.1.152,53254,192.168.1.190,53,udp,52301,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198978,CAnh4E1qOuLkoCVav8,192.168.1.152,53254,192.168.1.190,53,udp,12636,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198993,Cowngb2gv393iFRm3e,192.168.1.152,54817,192.168.1.190,53,udp,59915,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554198993,Cowngb2gv393iFRm3e,192.168.1.152,54817,192.168.1.190,53,udp,24347,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199008,CjM56I1kEgN5YKEQye,192.168.1.152,47504,192.168.1.190,53,udp,49858,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199008,CjM56I1kEgN5YKEQye,192.168.1.152,47504,192.168.1.190,53,udp,10669,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199023,CqEf6T3XDgxmLaKZAi,192.168.1.152,32990,192.168.1.190,53,udp,32941,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199023,CqEf6T3XDgxmLaKZAi,192.168.1.152,32990,192.168.1.190,53,udp,32916,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199038,ClvXQv24ieTdjdR2Qj,192.168.1.152,41496,192.168.1.190,53,udp,39809,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199038,ClvXQv24ieTdjdR2Qj,192.168.1.152,41496,192.168.1.190,53,udp,53646,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199053,Cn6Xv04YvZujs4XmPc,192.168.1.152,41940,192.168.1.190,53,udp,35483,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199053,Cn6Xv04YvZujs4XmPc,192.168.1.152,41940,192.168.1.190,53,udp,36520,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199068,CvjZx13DjF08vTmPj2,192.168.1.152,49963,192.168.1.190,53,udp,47811,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199068,CvjZx13DjF08vTmPj2,192.168.1.152,49963,192.168.1.190,53,udp,55989,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199083,CON2h53BKyPWJ1pZz2,192.168.1.152,49127,192.168.1.190,53,udp,15728,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199083,CON2h53BKyPWJ1pZz2,192.168.1.152,49127,192.168.1.190,53,udp,16251,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199098,CcGDwz3GPru4dtdyN3,192.168.1.152,48478,192.168.1.190,53,udp,32391,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199098,CcGDwz3GPru4dtdyN3,192.168.1.152,48478,192.168.1.190,53,udp,64892,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199113,ChIvV02ux2G3a2RbI9,192.168.1.152,37311,192.168.1.190,53,udp,928,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199113,ChIvV02ux2G3a2RbI9,192.168.1.152,37311,192.168.1.190,53,udp,55722,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199107,CXMrUn2miZ3ouAJXCk,192.168.1.133,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1554199108,CXMrUn2miZ3ouAJXCk,192.168.1.133,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554199111,CXMrUn2miZ3ouAJXCk,192.168.1.133,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554199128,CJEwXW10VDNMVVjE0g,192.168.1.152,59964,192.168.1.190,53,udp,37038,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199128,CJEwXW10VDNMVVjE0g,192.168.1.152,59964,192.168.1.190,53,udp,8098,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199143,CNgx8cFSQP5v4xui1,192.168.1.152,35840,192.168.1.190,53,udp,42419,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199143,CNgx8cFSQP5v4xui1,192.168.1.152,35840,192.168.1.190,53,udp,59324,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199158,Cz1S092ZLPkAzbAN94,192.168.1.152,38280,192.168.1.190,53,udp,39653,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199158,Cz1S092ZLPkAzbAN94,192.168.1.152,38280,192.168.1.190,53,udp,34521,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199173,CW3Djc2rdz2YNWSxMc,192.168.1.152,35413,192.168.1.190,53,udp,20328,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199173,CW3Djc2rdz2YNWSxMc,192.168.1.152,35413,192.168.1.190,53,udp,29560,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199178,C5zeykLkFB768d6ni,192.168.1.190,5353,224.0.0.251,5353,udp,0,-,_ipps._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554199188,CPgM7S3LmrMC3YIEUb,192.168.1.152,54837,192.168.1.190,53,udp,12892,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199188,CPgM7S3LmrMC3YIEUb,192.168.1.152,54837,192.168.1.190,53,udp,56145,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199186,CQXpdcCPoCZx3EWS4,192.168.1.133,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1554199187,CQXpdcCPoCZx3EWS4,192.168.1.133,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554199190,CQXpdcCPoCZx3EWS4,192.168.1.133,5353,224.0.0.251,5353,udp,0,-,_sleep-proxy._udp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1554199203,C2iBRn4rHBxJojL7,192.168.1.152,55386,192.168.1.190,53,udp,49410,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199203,C2iBRn4rHBxJojL7,192.168.1.152,55386,192.168.1.190,53,udp,49933,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
1554199218,CV1q0MXWwFcQH8dU8,192.168.1.152,35420,192.168.1.190,53,udp,12189,-,-,-,-,-,-,3,NXDOMAIN,F,F,F,F,0,-,-,F
